transaction_id,user_id,date,transaction_type,category,amount,payment_mode,location,notes,description
T05997,U121,2019-01-30,Expense,Food,881.0,Bank Transfer,Hyderabad,Salary,STARBUCKS #12714
T14032,U144,2020-08-03,Expense,Travel,999999.0,Bank Transfer,,Grocery shopping,MAKEMYTRIP HOTEL BOOKING
T05163,U009,2019-02-12,Expense,Rent,2285.0,Bank Transfer,Pune,,LANDLORD PAYMENT REF 65023
T14265,U082,2021-09-20,Expense,Rent,135.0,UPI,Jaipur,Gift,PURCHASE
T12405,U059,2021-08-30,Expense,,1116.0,Cash,Jaipur,Monthly rent,
T12539,U141,2021-06-10,Expense,Travel,107.0,Bank Transfer,Hyderabad,,POS PURCHASE
T09941,U110,2020-04-21,Expense,Entertainment,968.0,Card,Delhi,Netflix subscription,SPOTIFY PREMIUM
T10154,U060,2019-02-26,Expense,Utilities,430.0,Card,Chennai,Doctor visit,DEBIT TRANSACTION
T03020,U008,2019-01-25,Expense,Food,143.0,Cash,,,ZOMATO DELIVERY #66477
T01853,U159,2021-04-06,Expense,Rent,325.0,Cash,Lucknow,Gift,TRANSFER
T09299,U065,2020-08-20,Expense,Utilities,1185.0,UPI,Delhi,Doctor visit,MOBILE RECHARGE #38032
T01847,U135,2021-07-09,Expense,Food,1044.0,Card,Ahmedabad,Paid electricity bill,BIG BAZAAR SUPERMARKET
T05716,U010,2020-07-07,Expense,Savings,652.0,Card,Bengaluru,Gift,FIXED DEPOSIT #50577
T00188,U053,2019-07-24,Expense,Rent,70.0,Card,Jaipur,Dinner at resto late,TRANSACTION
T13528,U069,2022-08-07,Income,Other Income,63469.0,Bank Transfer,Hyderabad,Course fee late,GIFT RECEIVED VIA APP
T11455,U127,2022-07-03,Income,Salary,55063.0,Card,Kolkata,,MONTHLY SALARY PAYMENT
T14825,U159,2022-11-02,Expense,Education,15.0,Cash,Chennai,Uber to office cash,BYJU'S ONLINE COURE
T10932,U149,2019-07-22,Expense,Rent,1431.0,Bank Transfer,Jaipur,Paid electricity bill,RENT - APT 15344
T12587,U054,2021-07-30,Expense,Rent,150.0,UPI,Mumbai,Gift,RENTAL PYMT - UIT 61142
T14782,U152,2021-09-22,Expense,Food,-556.0,Bank Transfer,Ahmedabad,Doctor visit cash,SPENCER'S SUPERMARKET
T02879,U168,2019-06-17,Expense,Food,10993.0,UPI,Mumbai,Doctor visit cash,MORE SUPERMARKET SUPERMARKET
T05434,U044,2019-11-01,Expense,Rent,299.0,Bank Transfer,Jaipur,Dinner at resto,LANDLORD PAYMENT REF 61102
T05961,U034,2020-08-23,Expense,Food,1842.0,Bank Transfer,Mumbai,Grocery shopping,BIG BAZAAR PURCHASE
T14917,U155,2019-08-11,Expense,Entertainment,116.0,,Jaipur,Paid electricity bill,CINEPOLIS CINEMA TICKETS
T02094,U116,2019-04-30,Expense,Education,962.0,Card,Pune,,COURSERA SUBSCRIPTION
T14535,U182,2020-05-21,Expense,Savings,1655.0,Card,Bengaluru,Monthly rent via app,FIXED DEPOSIT #48091
T01398,U020,2021-07-27,Expense,,802.0,UPI,Lucknow,Gift,
T03682,U036,2019-03-29,Expense,Food,1641.0,Card,Mumbai,Course fee cash,SWIGGY ORDER #15546
T07521,U180,2019-07-27,Expense,Travel,1109.0,UPI,Pune,Paid electricity bill cash,UBER TRIP #34456
T04098,U008,2020-08-24,Expense,Entertainment,168.0,Card,Ahmedabad,Paid electricity bill,CINEPOLIS CINEMA TICKETS
T14724,U134,2019-02-19,Expense,Others,31.0,UPI,Hyderabad,,MISC PAYMENT #40025
T05786,U082,2021-05-02,Income,Salary,82599.0,Bank Transfer,Kolkata,Salary cash,SALARY CREDIT - ACCENTURE
T14292,U036,2019-12-05,Expense,Rent,158.0,UPI,Kolkata,Uber to office,TRANSFER
T04497,U171,2021-08-03,Expense,Travel,24.0,Cash,Kolkata,Paid electricity bill,POS PURCHASE
T08773,U001,2020-10-02,Income,Other Income,82748.0,Bank Transfer,Mumbai,,GIFT RECEIVED VIA APP
T05391,U153,2019-11-23,Expense,Travel,259.0,Card,Delhi,Doctor visit,PAYMENT
T00054,U018,2020-10-24,Expense,Travel,42.0,UPI,Lucknow,,CARD PAYMENT #99546
T03734,U029,2020-03-06,Expense,Food,195.0,Card,Mumbai,,RELIANCE FRESH RESTAURANT
T10860,U129,2022-09-02,Expense,Utilities,118.0,Cash,Ahmedabad,Uber to office,WATER BILL PAYMENT
T00736,U086,2021-07-21,Expense,Rent,538.0,UPI,Mumbai,Salary via app,HOUSE RENT TRANSFER
T03607,U182,2022-07-02,Income,Salary,76047.0,Cash,Lucknow,Gift late,PAYROLL DEPOSIT #13049
T04107,U186,2020-11-17,Expense,Rent,170.0,UPI,Mumbai,Course fee,PAYMENT
T12039,U159,2020-10-10,Expense,Others,421.0,Bank Transfer,Bengaluru,Monthly rent via app,ATM WITHDRAWAL
T03245,U008,2020-07-08,Expense,Entertainment,1344.0,Card,Ahmedabad,Paid electricity bill,CINEPOLIS CINEMA TICKETS
T01848,U053,2019-10-13,Expense,Rent,273.0,Cash,Mumbai,Dinner at resto,DEBIT TRANSACTION
T03769,U065,2019-01-30,Expense,Savings,769.0,Bank Transfer,Kolkata,Monthly rent,SAVINGS ACCOUNT TRANSFER
T10476,U064,2020-03-17,Income,Bonus,59082.0,Bank Transfer,Pune,Uber to office,PAYENT
T07834,U002,2019-01-27,Expense,Rent,80.0,Bank Transfer,Bengaluru,Paid electricity bill late,MONTHLY RENT PAYMENT
T06495,U060,2019-12-26,Expense,Rent,388.0,Card,Kolkata,Course fee,RENTAL PAYMENT - UNIT 63895
T05770,U065,2022-05-26,Expense,Rent,132.0,Cash,Mumbai,Doctor visit,TRANSFER
T07564,U179,2020-08-21,Expense,Travel,617.0,Card,Kolkata,Uber to office,PETROL PUMP - SHELL
T04843,U015,,Expense,Food,188.0,Bank Transfer,Delhi,Monthly rent,DEBIT TRANSACTION
T00564,U105,2019-07-12,Expense,Savings,127.0,Bank Transfer,Bengaluru,Paid electricity bill,RECURRING DEPOSIT TRNSFR
T02960,U159,2019-02-22,Expense,Entertainment,325.0,Card,Hyderabad,Dinner at resto,SPOTIFY PREMIUM
T08691,U146,2019-10-06,Expense,Utilities,1033.0,Bank Transfer,Ahmedabad,Uber to office,PAYMENT
T14281,U136,2021-05-24,Income,Salary,61319.0,Card,Bengaluru,Doctor visit,MONTHLY SALARY PAYMENT
T11733,U077,2021-02-17,Expense,Health,103.0,UPI,Delhi,Doctor visit,TRANSFER
T02387,U161,2019-02-26,Income,Bonus,76988.0,,Ahmedabad,Paid electricity bill,PAYMENT
T06919,U080,2019-02-22,Expense,Rent,46.0,UPI,Mumbai,Doctor visit,RENTAL PAYMENT - UNIT 24282
T13070,U147,2019-10-06,Expense,Rent,244.0,Card,Pune,Uber to office,RENT - APT 58283
T09433,U159,2022-01-20,Expense,Food,1607.0,Card,Jaipur,Paid electricity bill cash,RELIANCE FRESH SUPERMARKET
T01057,U001,2020-04-28,Expense,Food,87.0,Card,Delhi,Doctor visit,ZOMATO DELIVERY #82887
T03982,U010,2020-06-29,Expense,Rent,2608.0,Cash,Bengaluru,Gift,MONTHLY RENT PAYMENT
T09959,U130,2022-01-15,Expense,Travel,3171.0,Card,Lucknow,Salary,IRCTC TICKET BOOKING
T10462,U057,2021-07-10,Expense,Food,148.0,Cash,Mumbai,Grocery shopping,RELIANCE FRESH SUPERMARKET
T04573,U176,2020-06-17,Expense,Food,136.0,UPI,Chennai,Gift late,BIG BAZAAR CAFE PAYMENT
T12648,U106,2022-10-26,Expense,Utilities,317.0,Card,Jaipur,Paid electricity bill,GAS BILL PAYMENT REF 53457
T12482,U029,2019-06-18,Expense,Food,3880.0,Cash,Kolkata,Uber to office cash,MORE SUPERMARKET RESTAURANT
T12179,U111,2019-07-17,Expense,Utilities,517.0,Cash,Kolkata,Doctor visit,ELECTRICITY BILL PAYMENT
T08301,U171,2021-09-06,Income,Other Income,81520.0,UPI,Kolkata,Monthly rent,MISC INCOME CREDIT
T04581,U161,2020-04-13,Expense,Rent,672.0,Bank Transfer,Bengaluru,Dinner at resto cash,POS PURCHASE
T08642,U084,2021-11-15,Expense,Food,312.0,Cash,Mumbai,,RELIANCE FRESH SUPERMARKET
T08873,U191,2022-10-15,Income,Other Income,55400.0,Card,Mumbai,,MISC INCOME CREDIT
T01178,U192,2019-10-13,Expense,Rent,1731.0,UPI,Hyderabad,Monthly rent,RENTAL PAYMENT - UNIT 14920
T00246,U040,2019-01-27,Expense,Others,571.0,UPI,Lucknow,Course fee,MISCELLANEOUS EXPENSE
T00621,U060,2019-04-05,Expense,Rent,182.0,Bank Transfer,Kolkata,Paid electricity bill via app,LANDLORD PAYMENT REF 93765
T03905,U137,2021-07-15,Expense,Food,445.0,Cash,Bengaluru,Netflix subscription,NATURE'S BASKET CAFE PAYMENT
T12766,U129,2021-01-03,Expense,Travel,581.0,Cash,Chennai,Grocery shopping,SPICEJET AIRLINES BOOKING
T09119,U018,2019-05-25,Expense,Entertainment,583.0,Card,Ahmedabad,,PVR CINEMA TICKETS
T07216,U168,2021-10-18,Expense,Savings,72.0,Cash,Jaipur,Gift,RECURRING DEPOSIT TRANSFER
T12031,U094,2022-04-21,Expense,Rent,1015.0,Card,Jaipur,Gift late,RENT - APT 38329
T10090,U023,2021-06-03,Expense,Rent,227.0,Card,Bengaluru,Netflix subscription,HOUSE RENT TRNSFR
T06595,U048,2021-05-10,Expense,Food,2210.0,Bank Transfer,Bengaluru,Course fee,GROCERY STORE - MORE SUPERMARKET
T13529,U163,2021-10-04,Expense,Entertainment,1139.0,UPI,Jaipur,Doctor visit,SPOTIFY PREMIUM
T04365,U107,2020-02-21,Expense,Education,351.0,Cash,Ahmedabad,Doctor visit,COURSERA TUITION FEE
T04326,U042,2021-05-09,Expense,Health,236.0,Bank Transfer,Bengaluru,Doctor visit,MEDICAL LAB TEST #43779
T08730,U035,2020-08-08,Income,Salary,55731.0,Bank Transfer,Delhi,Uber to office,SALARY CREDIT - INFOSYS
T10287,U023,2022-11-23,Income,Other Income,57547.0,Bank Transfer,Delhi,,CASHBACK CREDIT #51297
T06076,U115,2021-09-13,Expense,Rent,96.0,Bank Transfer,Kolkata,,RENTAL PAYMENT - UNIT 26014
T03625,U145,2019-07-14,Expense,Travel,232.0,Bank Transfer,Mumbai,Course fee,PETROL PUMP - INDIGO
T10220,U008,2022-07-04,Expense,Rent,493.0,Bank Transfer,Delhi,Doctor visit,RENT - APT 39082
T03285,U185,2019-06-22,Expense,Food,337.0,Cash,Mumbai,Gift,BIG BAZAAR SUPERMARKET
T03133,U099,2019-01-24,Expense,Food,290.0,UPI,Lucknow,Salary,PAYENT
T00682,U087,2022-01-18,Expense,Entertainment,755.0,Bank Transfer,Ahmedabad,Dinner at resto,NETFLIX SUBSCRIPTION
T06932,U085,2020-08-22,Income,Other Income,75170.0,Card,Mumbai,Doctor visit,GIFT RECEIVED VIA APP
T11395,U041,2019-11-11,Income,Bonus,53536.0,Cash,Mumbai,Netflix subscription,WIPRO BONUS PAYOUT
T13570,U122,2021-03-13,Expense,Food,1276.0,,Delhi,Doctor visit,DOMINOS PIZZA ORDER
T09881,U059,2020-03-29,Expense,,556.0,UPI,Mumbai,Dinner at resto,
T11704,U122,2021-09-28,Expense,Health,892.0,Card,Pune,Netflix subscription,DOCTOR CONSULTATION FEE
T03688,U047,2020-11-20,Expense,Food,477.0,Bank Transfer,Bengaluru,,GROCERY STORE - BIG BAZAAR
T03993,U086,2020-07-12,Expense,Food,836.0,Bank Transfer,,Salary late,SPENCER'S CAFE PAYMENT
T03946,U151,2019-07-26,Expense,Entertainment,1057.0,UPI,Bengaluru,Grocery shopping,ONLINE PAYMENT #26223
T02568,U151,2019-09-22,Expense,Education,258.0,Cash,Ahmedabad,Salary cash,BOOKSTORE - BYJU'S
T03028,U072,2022-07-06,Income,Other Income,36178.0,UPI,,Gift,MISC INCOME CREDIT
T13683,U129,2019-09-23,Expense,Others,694.0,Bank Transfer,Mumbai,Grocery shopping,PURCHASE
T08628,U070,2021-08-23,Expense,Education,1733.0,Card,Kolkata,,UNACADEMY ONLINE COURSE
T00778,U184,2020-09-28,Expense,Entertainment,282.0,Cash,Mumbai,SxcmHLZcysClVO,AMAZON PRIE VIDEO
T14882,U155,2022-02-18,Expense,Education,130.0,UPI,Kolkata,,UNACADEMY TUITION FEE
T09426,U134,2022-02-09,Expense,Others,764.0,UPI,Jaipur,Monthly rent,MISC PAYMENT #87767
T00422,U023,2020-11-13,Expense,Utilities,357.0,Bank Transfer,Lucknow,Course fee,PAYMENT
T01721,U071,2022-03-05,Expense,Food,6.0,Bank Transfer,Lucknow,Gift,RELIANCE FRESH RESTAURANT
T03172,U099,,Expense,Travel,602.0,Bank Transfer,Delhi,Monthly rent,POS PURCHASE
T13040,U154,2019-12-04,Expense,Rent,1919.0,Card,Jaipur,Doctor visit via app,CARD PAYMENT #35950
T07175,U176,2019-09-26,Expense,Food,4228.0,Cash,Pune,Monthly rent,GROCERY STORE - NATURE'S BASKET
T10711,U082,2021-01-10,Expense,Food,2913.0,,Lucknow,Doctor visit,BIG BAZAAR PURCHASE
T12876,U141,2019-09-08,Income,Other Income,64776.0,Bank Transfer,,Course fee,GIFT RECEIVED VA APP
T03127,U169,2020-11-13,Income,Salary,72106.0,Card,Pune,Uber to office,PAYMENT
T10145,U013,2020-06-06,Expense,Rent,177.0,Cash,Kolkata,Monthly rent,LANDLORD PAYMENT REF 94414
T02055,U139,2020-08-25,Income,Other Income,48300.0,Card,Mumbai,Monthly rent late,REFUND - PAYTM
T00131,U021,2022-05-30,Expense,Rent,610.0,Cash,Chennai,Course fee via app,RENTAL PAYMENT - UNIT 39585
T13579,U118,2020-03-29,Expense,Health,2797.0,Bank Transfer,Jaipur,,MEDICAL LAB TEST #15139
T11147,U096,2021-12-09,Expense,Food,130.0,UPI,Hyderabad,Paid electricity bill,BIG BAZAAR CAFE PAYMENT
T10607,U185,2020-11-18,Expense,Food,1330.0,Cash,Jaipur,Netflix subscription via app,ZOMATO DELIVERY #14555
T03213,U055,2019-03-07,Expense,Food,4515.0,Bank Transfer,Lucknow,Course fee,STARBUCKS #20071
T13349,U133,2022-04-27,Expense,Travel,70.0,Card,Kolkata,,MAKEMYTRIP HOTEL BOOKING
T05099,U111,2021-10-25,Expense,Travel,201.0,UPI,Kolkata,,OLA CAB RIDE
T06730,U122,2021-08-09,Expense,Utilities,1325.0,Card,Pune,Monthly rent,PAYMENT
T08033,U075,2022-06-03,Expense,Food,194.0,Card,Lucknow,Monthly rent,DOMINOS PIZZA ORDER
T11383,U192,2019-03-30,Expense,Rent,1427.0,UPI,Hyderabad,Salary,HOUSE RENT TRANSFER
T04589,U147,,Expense,Rent,786.0,UPI,Lucknow,Grocery shopping,HOUSE RENT TRANSFER
T08065,U064,2022-11-25,Expense,Food,680.0,,Lucknow,Dinner at resto,RELIANCE FRESH CAFE PAYMENT
T02747,U027,2022-09-08,Expense,Rent,1201.0,Card,Delhi,Dinner at resto,RENTAL PYMT - UNIT 22492
T13032,U093,2021-07-24,Expense,Savings,1964.0,Bank Transfer,Bengaluru,Uber to office,FIXED DEPOSIT #70517
T00855,U022,2021-01-04,Expense,Entertainment,682.0,,Chennai,Paid electricity bill,SPOTIFY PREMIUM
T01947,U091,2019-09-22,Expense,Food,129.0,Bank Transfer,,Monthly rent,NATURE'S BASKET RESTAURANT
T08884,U107,2019-06-28,Expense,Travel,1017.0,UPI,Bengaluru,Monthly rent via app,TRANSFER
T09038,U124,2022-07-05,Expense,Education,296.0,Cash,Kolkata,,COURSERA TUITION FEE
T00942,U184,2019-03-24,Expense,Travel,28.0,Cash,Delhi,Doctor visit,IRCTC TICKE BOOKING
T13184,U100,2019-06-15,Expense,Food,566.0,Bank Transfer,Hyderabad,Uber to office,GROCERY STORE - RELIANCE FRESH
T09633,U159,2019-12-23,Expense,Travel,41.0,UPI,Hyderabad,Gift,OLA CAB RIDE
T00802,U081,2019-10-13,Expense,Utilities,3159.0,Cash,Jaipur,Uber to office,MOBILE RECHARGE #37355
T02474,U125,2022-12-19,Expense,Food,521.0,Card,Ahmedabad,Salary,TRANSFER
T07648,U055,2020-06-27,Expense,Utilities,447.0,Bank Transfer,Delhi,Uber to office late,WATER BILL PAYMENT
T07127,U008,2020-08-08,Expense,Health,107.0,Cash,Hyderabad,Salary cash,ONLINE PAYMENT #86820
T08783,U088,2019-05-18,Expense,Rent,203.0,Card,Bengaluru,,HOUSE RENT TRANSFER
T02349,U037,2019-08-27,Expense,Food,2242.0,UPI,Delhi,Uber to office,MORE SUPERMARKET PURCHASE
T02733,U159,2020-03-04,Expense,Utilities,522.0,Card,Delhi,Salary,WATER BILL PAYMENT
T14599,U040,2019-07-06,Expense,Rent,443.0,UPI,Ahmedabad,Gift cash,RENT - APT 24681
T06547,U075,2022-03-27,Expense,Travel,648.0,Cash,Jaipur,Doctor visit,PETROL PUMP - SHELL
T04628,U017,2022-05-21,Income,Other Income,55405.0,Cash,Jaipur,Doctor visit,REFUND - PAYTM
T07624,U031,2022-01-25,Expense,Education,437.0,Cash,Bengaluru,Gift,PURCHASE
T12925,U045,2019-01-14,Expense,Entertainment,1771.0,Card,Bengaluru,Grocery shopping,BOOKMYSHOW ORDER #88275
T09534,U032,2021-05-16,Expense,Rent,1803.0,Bank Transfer,Bengaluru,Uber to office,LANDLORD PAMENT REF 78664
T13573,U180,2021-11-18,Income,Salary,57373.0,Cash,Pune,Monthly rent late,PAYMENT
T05311,U174,2022-04-13,Expense,Others,319.0,Bank Transfer,Chennai,,MISC PAYMENT #11719
T02921,U192,2021-06-11,Expense,Others,178.0,Bank Transfer,Hyderabad,Grocery shopping,MISCELLANEOUS EXPENSE
T07593,U110,2020-08-29,Expense,Food,1139.0,Cash,Jaipur,Dinner at resto,NATURE'S BASKET RESTAURANT
T10183,U096,2020-04-20,Expense,Rent,1064.0,Card,Delhi,Doctor visit via app,LANDLORD PAYMENT REF 53758
T12960,U126,,Expense,Entertainment,199.0,Cash,Ahmedabad,,BOOKMYSHOW ORDER #71901
T10543,U149,2022-11-19,Expense,Education,421.0,,Mumbai,Monthly rent,UDEMY COURSE PURCHASE
T08377,U180,2021-07-29,Expense,Rent,39.0,Bank Transfer,Delhi,Monthly rent,RENT - APT 75188
T00957,U081,2020-08-21,Income,Bonus,63314.0,UPI,,,INFOSYS BONUS PAYOUT
T14006,U186,2021-11-19,Expense,Rent,99.0,UPI,Mumbai,Doctor visit,LANDLORD PAYMENT REF 47178
T01890,U165,2019-12-23,Expense,Food,1548.0,Cash,Mumbai,Doctor visit,DOMINOS PIZZA ORDER
T02897,U067,2020-10-24,Expense,Rent,19.0,Card,Mumbai,Uber to office,LANDLORD PAYMENT REF 25689
T13462,U141,2019-11-08,Income,Bonus,73133.0,Card,Chennai,Paid electricity bill,ACCENTURE BONUS PAYOUT
T07111,U159,2019-06-28,Expense,Rent,680.0,Cash,Ahmedabad,,MONTHLY RENT PAYMENT
T14594,U031,2020-12-16,Expense,Education,1179.0,,Bengaluru,,BYJU'S ONLINE COURSE
T00906,U144,2019-05-03,Expense,Rent,280.0,Card,,Grocery shopping cash,PAYMENT
T03202,U140,2022-03-26,Expense,Food,195.0,UPI,Chennai,Doctor visit,TRANSFER
T03624,U140,2022-06-28,Expense,Utilities,5177.0,UPI,Mumbai,,ELECTRICITY BILL PAYMENT
T00837,U192,2022-08-18,Expense,Food,133.0,,Chennai,Dinner at resto,DOMINOS PIZZA ORDER
T07895,U165,2019-02-19,Expense,Food,153.0,UPI,Ahmedabad,Grocery shopping late,PAYMENT
T12567,U008,2022-06-24,Expense,Savings,737.0,Cash,Jaipur,Paid electricity bill,FIXED DEPOSIT #58222
T00814,U166,2022-11-24,Expense,Rent,84.0,Cash,Chennai,,RENT - APT 89920
T00218,U129,2019-01-26,Income,Salary,43244.0,Cash,Lucknow,Doctor visit,PAYMENT
T00462,U062,2020-06-10,Expense,Food,679.0,Cash,Delhi,Uber to office,POS PURCHASE
T08656,U151,2021-04-07,Income,Salary,59292.0,UPI,Pune,Course fee,MONTHLY SALARY PAYMENT
T04460,U131,2020-06-09,Expense,Utilities,1883.0,Card,Kolkata,Salary via app,ELECTRICITY BILL PAYMENT
T02744,U142,2019-07-23,Expense,Food,70.0,Cash,Mumbai,Salary,STARBUCKS #19994
T11079,U102,2022-03-13,Income,Bonus,67796.0,Cash,,Monthly rent via app,TCS BONUS PAYOUT
T10749,U123,2021-06-19,Expense,Travel,469.0,Card,Bengaluru,,MAKEMYTRIP HOTEL BOOKING
T00119,U022,2021-03-14,Income,Bonus,,UPI,Chennai,Gift,ANNUAL BONUS CREDIT
T11769,U163,2022-06-28,Expense,Utilities,822.0,Card,Ahmedabad,Paid electricity bill,BSES POWER CORP BILL
T14320,U006,2019-10-31,Expense,Travel,1435.0,Cash,Kolkata,Salary late,TRANSFER
T02422,U175,2019-05-07,Expense,Rent,2568.0,UPI,Chennai,Grocery shopping,MONTHLY RENT PAYMENT
T13591,U104,2019-04-27,Expense,Travel,344.0,Bank Transfer,Chennai,Netflix subscription,ATM WITHDRAWAL
T06699,U012,2019-08-15,Expense,Entertainment,524.0,UPI,Lucknow,Monthly rent,DISNEY+ SUBSCRIPTION
T05699,U036,2019-05-22,Expense,Entertainment,107.0,UPI,Lucknow,Netflix subscription,SPOTIFY PREMIUM
T11315,U056,2021-09-26,Expense,Food,3167.0,Cash,Kolkata,,NATURE'S BASKET PURCHASE
T04907,U132,,Expense,Food,15460.0,Cash,Kolkata,Monthly rent,DOMINOS PIZZA ORDER
T13727,U176,2022-10-12,Expense,Utilities,1168.0,Bank Transfer,Kolkata,,DEBIT TRANSACTION
T06930,U179,2019-04-23,Expense,Utilities,245.0,UPI,Ahmedabad,Course fee,OBILE RECHARGE #40323
T12115,U169,2019-03-12,Expense,Health,108.0,UPI,Delhi,Gift,GYM MEMBERSHIP - MEDPLUS
T00402,U028,2022-07-04,Expense,Rent,286.0,Cash,Pune,Monthly rent,MONTHLY RENT PAYMENT
T07948,U192,2021-04-03,Expense,Entertainment,111.0,UPI,,Doctor visit,BOOKMYSHOW ORDER #72566
T13912,U026,2021-08-08,Expense,Food,452.0,Card,Bengaluru,,GROCERY STORE - MORE SUPERMARKET
T00900,U055,2022-03-15,Expense,Travel,477.0,Card,Delhi,,BHARAT PETROLEUM AIRLINES BOOKING
T01300,U057,2021-04-14,Expense,Health,318.0,Cash,Pune,Salary,MEDPLUS HOSPITAL BILL
T08034,U190,2020-07-24,Expense,Food,92.0,Card,Kolkata,,GROCERY STORE - NATURE'S BASKET
T09883,U191,2020-05-11,Expense,Travel,166.0,Bank Transfer,Hyderabad,Netflix subscription,PETROL PUMP - BHARAT PETROLEUM
T01634,U150,2020-01-19,Expense,Education,603.0,UPI,Delhi,Course fee cash,UNACADEMY ONLINE COURSE
T05158,U010,2020-12-07,Expense,Rent,1312.0,Cash,Hyderabad,Gift,LANDLORD PAYMENT REF 32360
T05537,U121,2022-01-16,Income,Salary,60572.0,Card,Jaipur,Dinner at resto,MONTHLY SALARY PAYMENT
T10616,U136,2019-09-28,Expense,Entertainment,65.0,UPI,Chennai,Netflix subscription,SPOTIFY PREMIUM
T14511,U148,2019-11-22,Expense,Food,4086.0,Card,Bengaluru,Monthly rent,GROCERY STORE - BIG BAZAAR
T02933,U049,2019-07-04,Expense,Food,109.0,Card,Mumbai,Course fee,STARBUCKS #88900
T08684,U178,2019-12-09,Expense,Entertainment,1334.0,Cash,Lucknow,Monthly rent,AMAZON PRIME VIDEO
T14504,U158,2021-09-15,Expense,Rent,145.0,Bank Transfer,,Dinner at resto late,RENTAL PAYMENT - UNIT 29383
T00647,U121,2022-06-13,Expense,Food,1292.0,Cash,Bengaluru,Grocery shopping,MORE SUPERMARKET CAFE PAYMENT
T03235,U100,2019-12-05,Expense,Rent,943.0,UPI,Pune,,LANDLORD PAYMENT REF 41475
T13817,U158,2022-04-25,Expense,Rent,22.0,UPI,Bengaluru,Grocery shopping,RENTAL PAYMENT - UNIT 69151
T00027,U151,2020-07-19,Expense,Food,514.0,UPI,Chennai,,NATURE'S BASKET CAFE PAYMENT
T06095,U124,2020-10-04,Expense,Food,91.0,Card,Hyderabad,Course fee,MORE SUPERMARKET SUPERMARKET
T07682,U125,2020-09-01,Expense,Food,1577.0,Cash,Lucknow,Doctor visit,ATM WITHDRAWAL
T02030,U010,2022-11-01,Expense,Rent,4465.0,UPI,Ahmedabad,Monthly rent late,HOUSE RENT TRANSFER
T03450,U058,2019-06-02,Income,Other Income,41290.0,UPI,Bengaluru,Netflix subscription late,TRANSACTION
T14364,U118,2021-09-20,Expense,Entertainment,5171.0,Cash,Kolkata,Doctor visit,NETFLIX SUBSCRIPTION
T05779,U083,2021-02-11,Expense,Rent,58.0,Bank Transfer,Bengaluru,Netflix subscription via app,RENTAL PAYMENT - UNIT 22088
T10158,U010,2019-11-04,Income,Bonus,58310.0,Cash,Delhi,Paid electricity bill,PERFORMANCE BONUS #43442
T13607,U179,2022-12-14,Expense,Food,169.0,Bank Transfer,Ahmedabad,Course fee,SPENCER'S SUPERMARKET
T12871,U102,2019-04-15,Expense,Savings,3123.0,Bank Transfer,Jaipur,Doctor visit,FIXED DEPOSIT #48528
T09382,U016,2021-08-15,Expense,,270.0,UPI,Ahmedabad,Netflix subscription late,
T10226,U011,2019-02-21,Expense,Rent,244.0,Bank Transfer,Kolkata,,MONTHLY RENT PAYMENT
T07235,U177,2022-10-28,Expense,Entertainment,320.0,Bank Transfer,Pune,Gift,AMAZON PRIME VIDEO
T10574,U163,2019-05-12,Expense,Others,8004.0,Card,Lucknow,Paid electricity bill,PAYMENT
T02328,U112,2021-08-08,Income,Other Income,33716.0,Bank Transfer,Mumbai,Netflix subscription,CARD PAYMENT #63378
T04172,U184,2020-06-21,Income,Bonus,66538.0,Bank Transfer,Chennai,Doctor visit,TRANSFER
T07728,U028,2021-07-04,Expense,Food,616.0,Card,Jaipur,,MORE SUPERMARKET PURCHASE
T10516,U126,2021-08-26,Income,Other Income,73876.0,Cash,Pune,Dinner at resto,REFUND - PAYTM
T01990,U008,2022-12-17,Expense,Utilities,125.0,Cash,,Monthly rent late,ELECTRICITY BILL PAYMENT
T00877,U171,2020-08-15,Expense,Utilities,6030.0,Bank Transfer,Chennai,Grocery shopping,JIO FIBER POWER CORP BILL
T09289,U014,2021-12-21,Expense,Food,910.0,Cash,Ahmedabad,Course fee,STARBUCKS #41149
T04052,U027,2022-02-20,Expense,Rent,1128.0,Bank Transfer,Hyderabad,Dinner at resto,HOUSE RENT TRANSFER
T11258,U053,2019-03-23,Expense,Rent,631.0,Bank Transfer,Lucknow,Dinner at resto,POS PURCHASE
T11673,U147,2021-01-12,Expense,Utilities,74.0,Card,Kolkata,Paid electricity bill,ELECTRICITY BILL PAYMENT
T01374,U013,2021-08-19,Income,Other Income,52753.0,Bank Transfer,Delhi,Grocery shopping,CASHBACK CREDIT #67064
T12176,U010,2020-01-23,Expense,Travel,229.0,,Pune,Salary,PETROL PUMP - VISTARA
T10275,U109,2021-04-14,Expense,Savings,,Card,Bengaluru,Salary via app,SAVINGS ACCOUNT TRANSFER
T10981,U076,2021-12-13,Expense,Rent,347.0,,Delhi,Gift,LANDLORD PYMT REF 22580
T03318,U192,2021-08-07,Expense,Entertainment,1012.0,Bank Transfer,Ahmedabad,Doctor visit,DEBIT TRANSACTION
T01438,U065,2022-10-08,Expense,Utilities,675.0,Bank Transfer,Hyderabad,Doctor visit,WATER BIL PAYMENT
T04766,U109,,Expense,Food,242.0,Bank Transfer,Jaipur,Course fee,ATM WITHDRAWAL
T10133,U149,2020-09-22,Expense,Travel,1196.0,Cash,Hyderabad,Netflix subscription,TOLL YMT #12355
