transaction_id,user_id,date,transaction_type,category,amount,payment_mode,location,notes,description
T00951,U076,2022-01-12,Expense,Utilities,236.0,Card,Kolkata,,MOBILE RECHARGE #18850
T01767,U016,2021-05-04,Expense,Rent,413.0,Cash,Chennai,Gift,MONTHLY RENT PAYMENT
T00410,U149,2022-03-21,Income,Salary,77437.0,Cash,Chennai,Dinner at resto,SALARY CREDIT - HCL
T06312,U192,2022-12-11,Income,Bonus,61564.0,UPI,,,ANNUAL BONUS CREDIT
T07356,U014,2021-02-05,Expense,Food,1391.0,Bank Transfer,Jaipur,Grocery shopping,ZOMATO DELIVERY #78452
T13128,U001,2020-06-02,Expense,Food,13556.0,Bank Transfer,Delhi,Dinner at resto,NATURE'S BASKET SUPERMARKET
T13905,U033,2020-12-10,Expense,Food,136.0,Cash,Kolkata,Grocery shopping,ZOMATO DELIVERY #74072
T12103,U099,2019-11-20,Expense,Food,119.0,Bank Transfer,Delhi,Course fee,BIG BAZAAR RESTAURANT
T13417,U154,2022-05-05,Expense,Food,41.0,Bank Transfer,Pune,Grocery shopping,SWIGGY ORDER #99967
T04838,U035,2020-06-17,Expense,Rent,542.0,UPI,Hyderabad,Paid electricity bill,RENTAL PAYMENT - UNIT 57977
T11545,U014,2020-11-08,Expense,Others,364.0,Cash,Kolkata,Netflix subscription cash,MISCELLANEOUS EXPENSE
T12585,U007,2020-10-02,Expense,Food,350.0,Bank Transfer,Lucknow,Netflix subscription,MORE SUPERMARKET CAFE PAYMENT
T02202,U095,2021-10-01,Expense,Utilities,150.0,,Jaipur,,ELECTRICITY BILL PAYMENT
T11144,U016,2021-01-27,Expense,Entertainment,6054.0,Cash,Kolkata,Dinner at resto,AMAZON PRIME VIDEO
T00896,U052,2022-04-28,Expense,Rent,110.0,Bank Transfer,Hyderabad,Uber to office,RENTAL PAYMENT - UNIT 24688
T13067,U137,2022-02-16,Expense,Savings,1707.0,Card,Hyderabad,Paid electricity bill,SAVINGS ACCOUNT TRANSFER
T14902,U164,2022-05-14,Expense,Travel,7731.0,Bank Transfer,Bengaluru,Grocery shopping,SHELL AIRLINES BOOKING
T08384,U124,2022-08-31,Expense,Utilities,17.0,Card,Delhi,Grocery shopping,ELECTRICITY BILL PAYMENT
T03770,U192,2022-03-14,Expense,Food,1396.0,Cash,Pune,Uber to office,DOMINOS PIZZA ORDER
T01615,U034,2021-07-19,Expense,Utilities,367.0,UPI,Mumbai,Dinner at resto via app,JIO FIBER POWER CORP BILL
T11312,U031,2020-07-08,Expense,Rent,53.0,Card,Bengaluru,Monthly rent,LANDLORD PAYMENT REF 53557
T11893,U086,2019-01-15,Expense,Rent,2536.0,Cash,Kolkata,,LANDLORD PAYMENT REF 82120
T04343,U100,2022-02-21,Expense,Savings,647.0,Card,Bengaluru,Dinner at resto,SAVINGS ACCOUNT TRANSFER
T02251,U136,2022-01-12,Expense,,709.0,Card,Ahmedabad,Course fee late,
T14088,U170,2020-08-21,Expense,Travel,2148.0,UPI,Bengaluru,Gift cash,UBER TRIP #20689
T03612,U135,2020-11-09,Expense,Savings,1030.0,Cash,Lucknow,Course fee,SAVINGS ACCOUNT TRANSFER
T00950,U138,2022-10-15,Expense,Utilities,749.0,UPI,Hyderabad,Paid electricity bill,MOBILE RECHARGE #51018
T00250,U013,2021-05-24,Income,Bonus,46462.0,Cash,Hyderabad,Gift,PERFORMANCE BONUS #84576
T02070,U160,2020-03-16,Income,Bonus,54747.0,UPI,Kolkata,Dinner at resto,PERFORMANCE BONUS #70784
T07832,U079,2019-05-30,Expense,Utilities,346.0,UPI,Kolkata,Gift,INTERNET BILL - AIRTEL BROADBAND FIBER
T08184,U163,2020-09-05,Expense,Utilities,28.0,Bank Transfer,Mumbai,Grocery shopping,MOBILE RECHARGE #31951
T05265,U035,2020-12-01,Expense,Food,496.0,Bank Transfer,Mumbai,Doctor visit,RELIANCE FRESH CAFE PAYMENT
T00017,U003,2022-02-17,Expense,Rent,272.0,Cash,Chennai,Gift,LANDLORD PAYMENT REF 60032
T13610,U181,2022-01-22,Income,Bonus,86328.0,UPI,Jaipur,Grocery shopping via app,INFOSYS BONUS PAYOUT
T14922,U058,2019-04-09,Expense,Rent,690.0,UPI,Lucknow,,RENTAL PAYMENT - UNIT 77733
T06719,U115,2022-06-16,Expense,Rent,375.0,Cash,Chennai,Dinner at resto,HOUSE RENT TRANSFER
T11976,U135,2019-12-27,Income,Other Income,58867.0,UPI,Chennai,Dinner at resto,CASHBACK CREDIT #16598
T04885,U015,2019-09-15,Expense,Entertainment,220.0,Bank Transfer,Chennai,,BOOKMYSHOW ORDER #54521
T02629,U061,2022-04-04,Expense,Travel,112.0,UPI,Chennai,Dinner at resto,PETROL PUMP - BHARAT PETROLEUM
T14858,U071,2019-08-20,Expense,,518.0,Bank Transfer,Ahmedabad,Grocery shopping,
T01577,U032,2019-01-02,Expense,Travel,79.0,Cash,Hyderabad,Dinner at resto via app,UBER TRIP #72750
T09126,U121,2019-12-22,Expense,Utilities,169.0,Bank Transfer,Delhi,Monthly rent,WATER BILL PAYMENT
T07349,U025,2021-02-16,Expense,Rent,332.0,Card,Pune,Netflix subscription,RENTAL PAYMENT - UNIT 89150
T09322,U100,2021-10-17,Expense,Food,706.0,Card,Kolkata,Salary cash,ZOMATO DELIVERY #38304
T14985,U168,2022-07-25,Income,Salary,52770.0,Card,Bengaluru,Paid electricity bill,PAYROLL DEPOSIT #18803
T07809,U006,2021-02-01,Expense,Rent,758.0,Bank Transfer,Jaipur,Netflix subscription,RENT - APT 81760
T05433,U066,2020-06-22,Expense,Entertainment,400.0,Bank Transfer,Bengaluru,Uber to office,BOOKMYSHOW ORDER #59209
T08649,U083,2022-03-06,Expense,Travel,234.0,Bank Transfer,Jaipur,,IRCTC TICKET BOOKING
T00140,U077,2021-10-29,Expense,Others,885.0,Bank Transfer,Chennai,Salary cash,MISCELLANEOUS EXPENSE
T13847,U089,2019-11-04,Expense,,1771.0,UPI,Pune,Dinner at resto late,
T03633,U182,2019-03-28,Expense,Food,201.0,Card,Lucknow,,RELIANCE FRESH SUPERMARKET
T03601,U092,2021-01-17,Income,Bonus,84183.0,Bank Transfer,Ahmedabad,Dinner at resto,PERFORMANCE BONUS #86268
T05935,U022,2019-08-05,Expense,Utilities,5122.0,UPI,Ahmedabad,Doctor visit,GAS BILL PAYMENT REF 72861
T09112,U052,2020-10-13,Expense,Food,26.0,Card,Delhi,Salary,DOMINOS PIZZA ORDER
T04241,U117,2019-05-08,Expense,Entertainment,1735.0,Cash,Bengaluru,Dinner at resto,DISNEY+ SUBSCRIPTION
T12478,U026,2022-11-29,Expense,Travel,100.0,Card,Kolkata,8imbEULk,TOLL PAYMENT #46190
T11805,U041,2020-10-13,Expense,Utilities,578.0,UPI,Lucknow,Dinner at resto cash,GAS BILL PAYMENT REF 53476
T01618,U186,2019-05-02,Expense,Rent,117.0,Cash,Pune,Salary via app,RENT - APT 50762
T02380,U023,2020-10-23,Income,Other Income,73275.0,UPI,Lucknow,Grocery shopping,MISC INCOME CREDIT
T04817,U006,2021-10-14,Expense,Travel,221.0,Card,Delhi,Salary,MAKEMYTRIP HOTEL BOOKING
T05705,U070,2019-12-05,Expense,Food,2072.0,Bank Transfer,Pune,Paid electricity bill,ZOMATO DELIVERY #22579
T05471,U026,2022-02-19,Expense,Others,119.0,Bank Transfer,Chennai,Salary,GENERAL MART GENERAL STORE
T05967,U145,2021-06-23,Income,Other Income,75878.0,UPI,Hyderabad,Monthly rent cash,REFUND - GOOGLE PAY
T07650,U117,2019-02-18,Expense,Utilities,999999.0,Cash,Pune,Grocery shopping via app,INTERNET BILL - AIRTEL BROADBAND FIBER
T04469,U122,2019-04-21,Expense,Food,720.0,Cash,Hyderabad,Doctor visit,SWIGGY ORDER #72491
T00274,U023,2021-12-04,Expense,Food,493.0,UPI,Pune,,BIG BAZAAR RESTAURANT
T04933,U024,2022-01-10,Expense,Food,93.0,UPI,Kolkata,Monthly rent,GROCERY STORE - NATURE'S BASKET
T08105,U188,2021-06-20,Expense,Food,564.0,Bank Transfer,Bengaluru,Dinner at resto cash,STARBUCKS #17074
T09047,U021,2021-04-18,Income,Bonus,77724.0,Bank Transfer,Delhi,Doctor visit,INFOSYS BONUS PAYOUT
T13769,U106,2020-10-24,Expense,Utilities,27.0,UPI,Chennai,Uber to office cash,INTERNET BILL - BSES FIBER
T08902,U119,2019-08-01,Expense,Others,2428.0,Bank Transfer,,Dinner at resto cash,MISCELLANEOUS EXPENSE
T01128,U178,2021-12-25,Expense,Travel,881.0,Cash,Hyderabad,Uber to office,TOLL PAYMENT #90614
T07729,U109,2022-03-23,Expense,Food,55.0,Card,Hyderabad,Dinner at resto,NATURE'S BASKET CAFE PAYMENT
T11917,U067,2020-02-02,Expense,Food,1101.0,Bank Transfer,Chennai,Gift,DOMINOS PIZZA ORDER
T10559,U062,2019-01-29,Expense,Entertainment,1065.0,UPI,Delhi,Doctor visit,SPOTIFY PREMIUM
T03219,U009,2020-02-20,Expense,Entertainment,1982.0,Cash,Ahmedabad,Salary,CINEPOLIS CINEMA TICKETS
T14798,U139,2022-07-15,Expense,Food,343.0,Card,,Doctor visit,GROCERY STORE - BIG BAZAAR
T09769,U147,2019-03-15,Expense,Entertainment,,Cash,Hyderabad,Grocery shopping cash,SPOTIFY PREMIUM
T10667,U033,2019-02-09,Expense,Others,25.0,UPI,Kolkata,Uber to office,ATM WITHDRAWAL
T05305,U086,2022-06-19,Expense,Food,3100.0,UPI,Delhi,Doctor visit,SPENCER'S CAFE PAYMENT
T10885,U125,2021-01-11,Expense,Travel,39.0,UPI,Chennai,Course fee,PETROL PUMP - VISTARA
T11540,U097,2020-10-24,Income,Other Income,86361.0,Card,Mumbai,Salary,GIFT RECEIVED VIA APP
T09595,U155,2020-06-04,Expense,Travel,200.0,Bank Transfer,Chennai,Course fee,MAKEMYTRIP HOTEL BOOKING
T05035,U123,2019-08-05,Income,Other Income,44314.0,,Delhi,Salary,GIFT RECEIVED VIA APP
T08843,U164,2019-12-18,Expense,Entertainment,391.0,Card,,Gift,DISNEY+ SUBSCRIPTION
T03268,U151,2020-04-09,Expense,Entertainment,83.0,Bank Transfer,Lucknow,Grocery shopping via app,SPOTIFY PREMIUM
T03471,U098,2022-10-08,Expense,Food,653.0,Card,Mumbai,Paid electricity bill,RELIANCE FRESH CAFE PAYMENT
T08317,U124,2020-06-19,Income,Other Income,46462.0,Bank Transfer,Jaipur,Uber to office,GIFT RECEIVED VIA APP
T04005,U113,2020-04-13,Expense,Entertainment,51.0,Bank Transfer,Lucknow,Paid electricity bill,AMAZON PRIME VIDEO
T02482,U164,2020-04-10,Expense,Food,49.0,UPI,Jaipur,Salary,MORE SUPERMARKET SUPERMARKET
T07468,U189,2022-08-30,Expense,Rent,3168.0,Bank Transfer,Chennai,Salary,LANDLORD PAYMENT REF 78799
T04296,U062,2021-12-31,Income,Bonus,61256.0,Cash,Bengaluru,Salary,PERFORMANCE BONUS #24379
T10029,U171,2021-07-20,Expense,Rent,82.0,Bank Transfer,Bengaluru,Gift cash,RENT - APT 18655
T12695,U027,2019-08-28,Expense,Food,202.0,Cash,Chennai,Gift,SPENCER'S SUPERMARKET
T02696,U036,2019-01-19,Expense,,209.0,Card,Delhi,Uber to office via app,
T07101,U043,2022-03-15,Expense,Rent,66.0,Bank Transfer,Mumbai,Dinner at resto via app,LANDLORD PAYMENT REF 57173
T05418,U139,2021-10-31,Income,Bonus,67192.0,UPI,Bengaluru,Course fee,TCS BONUS PAYOUT
T06368,U013,2019-11-10,Expense,Rent,549.0,Bank Transfer,,Salary,RENTAL PAYMENT - UNIT 88963
T01475,U086,2019-11-14,Expense,Food,115.0,Cash,Mumbai,Paid electricity bill,BIG BAZAAR CAFE PAYMENT
T11413,U134,2022-01-09,Income,Bonus,63773.0,Card,Delhi,Doctor visit,ANNUAL BONUS CREDIT
T04995,U077,2019-09-14,Expense,Rent,824.0,Cash,Hyderabad,Doctor visit late,RENT - APT 98228
T05561,U036,2021-12-28,Expense,Food,110.0,Cash,Ahmedabad,Course fee,BIG BAZAAR PURCHASE
T05130,U130,,Expense,Rent,747.0,Bank Transfer,Lucknow,Gift,LANDLORD PAYMENT REF 92221
T13586,U079,2021-10-05,Expense,Others,328.0,Bank Transfer,Lucknow,Monthly rent,LOCAL STORE GENERAL STORE
T05056,U008,2019-09-10,Expense,Food,2823.0,Card,Bengaluru,Gift,MORE SUPERMARKET CAFE PAYMENT
T12203,U130,2022-12-27,Expense,Travel,1064.0,Cash,Jaipur,Dinner at resto,IRCTC TICKET BOOKING
T02114,U012,2020-01-05,Expense,Travel,1278.0,Card,Bengaluru,Netflix subscription,UBER TRIP #93105
T08197,U110,2022-10-22,Expense,Food,247.0,Cash,Mumbai,Grocery shopping via app,ZOMATO DELIVERY #37244
T09888,U004,2021-07-15,Income,Other Income,63809.0,Bank Transfer,Mumbai,,GIFT RECEIVED VIA APP
T03466,U187,2020-08-21,Expense,Health,183.0,Cash,Delhi,Course fee cash,DOCTOR CONSULTATION FEE
T11890,U168,2019-03-05,Expense,Rent,264.0,Card,Delhi,Course fee via app,MONTHLY RENT PAYMENT
T08279,U070,2019-02-26,Expense,Rent,373.0,Bank Transfer,Bengaluru,Gift,RENT - APT 38707
T13282,U168,2022-05-21,Expense,Rent,1476.0,Cash,Kolkata,Doctor visit,RENT - APT 27196
T06191,U031,2019-11-23,Expense,Savings,303.0,Bank Transfer,,Grocery shopping,SAVINGS ACCOUNT TRANSFER
T11590,U078,2021-08-18,Expense,Entertainment,1436.0,Bank Transfer,Bengaluru,Paid electricity bill,DISNEY+ SUBSCRIPTION
T09363,U147,2020-10-30,Expense,Utilities,126.0,Card,,Dinner at resto,TATA POWER POWER CORP BILL
T02646,U062,2022-07-26,Expense,Travel,288.0,Bank Transfer,Jaipur,Uber to office,MAKEMYTRIP HOTEL BOOKING
T08393,U024,2021-09-24,Income,Other Income,93933.0,UPI,Bengaluru,Uber to office cash,CASHBACK CREDIT #26671
T11897,U149,2019-10-22,Expense,Food,31.0,UPI,Mumbai,Salary late,ZOMATO DELIVERY #23531
T01878,U002,2019-06-12,Expense,Food,441.0,Cash,Hyderabad,Course fee,RELIANCE FRESH PURCHASE
T13479,U133,2020-11-15,Income,Other Income,64982.0,Cash,Jaipur,Dinner at resto,CASHBACK CREDIT #58880
T05082,U012,2021-06-04,Expense,Utilities,3573.0,Cash,Lucknow,Grocery shopping,MOBILE RECHARGE #35423
T03015,U055,2019-01-07,Expense,Food,43.0,Bank Transfer,Mumbai,Dinner at resto,STARBUCKS #15430
T13466,U172,2019-01-04,Expense,Rent,120.0,Cash,Delhi,Monthly rent,RENT - APT 27123
T04294,U009,2019-02-13,Expense,Travel,869.0,Cash,,Course fee,UBER TRIP #75973
T08891,U001,2020-05-14,Income,Other Income,50702.0,Card,Bengaluru,Uber to office,CASHBACK CREDIT #22260
T01964,U180,,Expense,Rent,2852.0,Cash,Pune,Gift,RENTAL PAYMENT - UNIT 64778
T11869,U177,2020-10-18,Expense,Rent,245.0,UPI,Hyderabad,Salary via app,MONTHLY RENT PAYMENT
T07786,U029,2020-02-17,Expense,Food,904.0,Bank Transfer,,Netflix subscription,BIG BAZAAR SUPERMARKET
T03225,U106,2022-07-31,Expense,Food,140.0,UPI,Ahmedabad,Gift,DOMINOS PIZZA ORDER
T04203,U040,2021-09-12,Expense,Rent,183.0,Card,Mumbai,Netflix subscription,HOUSE RENT TRANSFER
T08974,U128,2022-12-06,Expense,Food,200.0,Cash,Kolkata,Course fee,STARBUCKS #61887
T12864,U188,2022-03-09,Expense,Food,207.0,Card,Jaipur,Monthly rent,BIG BAZAAR PURCHASE
T02874,U043,2020-04-23,Expense,Travel,1242.0,Cash,Lucknow,Doctor visit,UBER TRIP #10378
T04715,U018,2019-04-11,Expense,Travel,828.0,Bank Transfer,Bengaluru,Uber to office,OLA CAB RIDE
T00440,U151,2020-09-15,Expense,Food,,Card,Delhi,Doctor visit,SWIGGY ORDER #17528
T03913,U012,2019-02-27,Expense,Food,828.0,Bank Transfer,Chennai,Grocery shopping via app,STARBUCKS #55145
T09311,U173,2022-12-13,Expense,Rent,175.0,Bank Transfer,Pune,,RENT - APT 87970
T06707,U082,2022-04-10,Expense,Entertainment,64.0,Card,Pune,Uber to office,SPOTIFY PREMIUM
T10822,U144,2019-10-22,Income,Salary,75046.0,Cash,Chennai,Salary,MONTHLY SALARY PAYMENT
T05755,U061,2019-02-23,Expense,Food,2522.0,Cash,Ahmedabad,Uber to office,MORE SUPERMARKET SUPERMARKET
T08059,U087,2020-04-30,Expense,Entertainment,677.0,UPI,Delhi,Course fee,SPOTIFY PREMIUM
T01001,U034,2020-01-02,Expense,Food,288.0,Bank Transfer,Lucknow,,DOMINOS PIZZA ORDER
T00062,U046,2022-05-23,Expense,Education,123.0,Card,Pune,Gift late,SCHOOL FEE PAYMENT
T05271,U037,2020-10-29,Expense,Rent,534.0,UPI,Delhi,Dinner at resto,HOUSE RENT TRANSFER
T05171,U055,2019-07-29,Expense,Entertainment,2924.0,Cash,Delhi,,CINEPOLIS CINEMA TICKETS
T01931,U147,2021-01-13,Expense,Food,2080.0,Bank Transfer,Kolkata,Dinner at resto,DOMINOS PIZZA ORDER
T03707,U160,2019-01-04,Expense,Food,331.0,Card,Lucknow,Course fee,STARBUCKS #80420
T13811,U144,2019-08-17,Income,Bonus,75373.0,Cash,Hyderabad,Dinner at resto via app,ANNUAL BONUS CREDIT
T03250,U041,2022-12-23,Income,Other Income,65731.0,Card,,Monthly rent,MISC INCOME CREDIT
T12629,U173,2020-03-18,Expense,Utilities,436.0,Cash,Kolkata,Grocery shopping,GAS BILL PAYMENT REF 19311
T06981,U183,2021-08-17,Expense,Entertainment,1814.0,UPI,Ahmedabad,Grocery shopping,AMAZON PRIME VIDEO
T03912,U082,2020-03-12,Expense,Food,345.0,Cash,Pune,Grocery shopping,ZOMATO DELIVERY #13003
T01079,U061,2021-10-12,Expense,Travel,34.0,Card,Mumbai,,IRCTC TICKET BOOKING
T10951,U018,2020-09-23,Expense,Food,271.0,Card,Kolkata,Paid electricity bill,ZOMATO DELIVERY #31220
T01073,U028,2022-02-28,Expense,Food,157.0,Cash,Pune,Dinner at resto,GROCERY STORE - BIG BAZAAR
T10247,U056,2019-08-06,Expense,Rent,8495.0,Bank Transfer,Delhi,Netflix subscription,MONTHLY RENT PAYMENT
T04058,U040,2020-10-18,Income,Salary,78131.0,Cash,Mumbai,Gift,PAYROLL DEPOSIT #64488
T04797,U029,2020-01-08,Expense,Food,4360.0,Card,Pune,Paid electricity bill cash,BIG BAZAAR CAFE PAYMENT
T05858,U071,2020-06-16,Income,Bonus,74728.0,Bank Transfer,Chennai,,TCS BONUS PAYOUT
T01621,U108,2019-07-08,Expense,Food,283.0,Bank Transfer,Hyderabad,Dinner at resto,GROCERY STORE - NATURE'S BASKET
T08652,U055,2020-07-21,Expense,Utilities,169.0,Card,Jaipur,Salary,GAS BILL PAYMENT REF 71561
T06655,U028,2021-03-24,Income,Bonus,88721.0,Cash,Pune,,ANNUAL BONUS CREDIT
T11495,U032,2022-03-06,Expense,Travel,808.0,UPI,Delhi,Monthly rent,IRCTC TICKET BOOKING
T02119,U186,2019-03-20,Expense,Utilities,71.0,UPI,,Netflix subscription,INTERNET BILL - TATA POWER FIBER
T03862,U029,2022-06-02,Expense,Rent,764.0,Bank Transfer,Mumbai,,MONTHLY RENT PAYMENT
T01752,U132,2019-06-14,Income,Bonus,53221.0,UPI,Lucknow,Grocery shopping,PERFORMANCE BONUS #30856
T03994,U132,2020-08-11,Income,Bonus,49411.0,UPI,Bengaluru,,ANNUAL BONUS CREDIT
T06871,U003,2019-03-04,Expense,Others,432.0,Bank Transfer,Bengaluru,Gift,MISC PAYMENT #79584
T14010,U054,2020-03-23,Expense,Travel,395.0,Cash,Chennai,Salary,IRCTC TICKET BOOKING
T11344,U154,2019-07-14,Expense,Savings,478.0,UPI,Kolkata,Course fee,FIXED DEPOSIT #25641
T05348,U089,2020-12-09,Expense,Utilities,72.0,Bank Transfer,Lucknow,Uber to office via app,WATER BILL PAYMENT
T06251,U153,2022-12-01,Expense,Food,153.0,Card,Ahmedabad,Gift late,DOMINOS PIZZA ORDER
T04946,U014,2019-06-11,Income,Bonus,64601.0,Bank Transfer,Delhi,Doctor visit,ANNUAL BONUS CREDIT
T04060,U130,2021-03-10,Expense,Food,295.0,Card,Bengaluru,Doctor visit,ZOMATO DELIVERY #80937
T10786,U102,2021-01-17,Expense,Rent,848.0,Card,Delhi,Salary late,RENT - APT 46163
T05088,U118,2021-02-20,Expense,Education,262.0,UPI,Lucknow,Dinner at resto,COURSERA ONLINE COURSE
T12439,U078,2019-07-03,Expense,Utilities,327.0,Bank Transfer,Jaipur,Uber to office,ELECTRICITY BILL PAYMENT
T01258,U172,2022-02-24,Expense,Others,4616.0,Cash,Delhi,Gift,MISCELLANEOUS EXPENSE
T03547,U079,2019-05-10,Expense,Rent,518.0,Cash,Jaipur,Salary,RENTAL PAYMENT - UNIT 61364
T05572,U167,2020-01-07,Expense,Others,481.0,Bank Transfer,Hyderabad,,ATM WITHDRAWAL
T12462,U171,2022-01-14,Income,Other Income,50468.0,Bank Transfer,Chennai,Doctor visit,CASHBACK CREDIT #29770
T04976,U057,2019-10-15,Expense,Others,87.0,Bank Transfer,Bengaluru,Dinner at resto,GENERAL MART GENERAL STORE
T03067,U168,2022-12-03,Expense,Food,371.0,UPI,Hyderabad,Gift,DOMINOS PIZZA ORDER
T03525,U077,2021-01-30,Expense,Travel,452.0,UPI,Mumbai,,OLA CAB RIDE
T10392,U149,2019-05-28,Expense,Food,319.0,Card,Delhi,Doctor visit,SWIGGY ORDER #25534
T13308,U156,2020-01-04,Expense,Education,872.0,Bank Transfer,Hyderabad,Gift,COURSERA SUBSCRIPTION
T01387,U020,2022-09-28,Expense,Education,130.0,Bank Transfer,Hyderabad,Monthly rent,UDEMY ONLINE COURSE
T05871,U185,2020-01-21,Expense,Food,85.0,Bank Transfer,Kolkata,hgWptSSqL,STARBUCKS #11833
T07146,U051,2021-07-06,Expense,Rent,3851.0,Cash,Delhi,Netflix subscription,RENTAL PAYMENT - UNIT 75678
T01265,U033,2022-12-03,Expense,Savings,261.0,UPI,Mumbai,,SAVINGS ACCOUNT TRANSFER
T12014,U150,2021-10-19,Expense,Food,115.0,,Kolkata,Course fee,ZOMATO DELIVERY #58089
T14513,U085,2021-03-29,Expense,Food,189.0,Bank Transfer,Chennai,Gift,RELIANCE FRESH PURCHASE
T03444,U040,2022-10-21,Expense,Food,494.0,Bank Transfer,Mumbai,Monthly rent,BIG BAZAAR RESTAURANT
T01397,U020,2021-09-17,Income,Bonus,73067.0,Card,Bengaluru,Course fee,PERFORMANCE BONUS #58309
T05121,U093,2022-07-30,Expense,Food,144.0,Cash,Chennai,Grocery shopping,SPENCER'S CAFE PAYMENT
T02649,U090,2020-05-23,Expense,Utilities,78.0,Bank Transfer,Lucknow,Monthly rent cash,WATER BILL PAYMENT
T11706,U016,2020-06-25,Expense,Savings,999.0,Cash,Lucknow,Gift via app,SAVINGS ACCOUNT TRANSFER
T13314,U184,2020-11-12,Expense,Utilities,2344.0,UPI,Bengaluru,Grocery shopping,INTERNET BILL - ADANI ELECTRICITY FIBER
T02495,U152,2022-09-20,Expense,Rent,14.0,UPI,Ahmedabad,Doctor visit via app,MONTHLY RENT PAYMENT
T01343,U132,2020-07-11,Expense,Food,294.0,UPI,Lucknow,Salary,ZOMATO DELIVERY #40653
T10550,U191,2021-09-16,Expense,Travel,1163.0,Cash,,8kLqM2Mg,UBER TRIP #61642
T10581,U140,2020-10-04,Expense,Savings,407.0,UPI,Ahmedabad,Gift,FIXED DEPOSIT #30050
T14420,U155,2021-01-28,Expense,Utilities,25.0,UPI,Chennai,Monthly rent,WATER BILL PAYMENT
T11633,U015,2022-10-26,Expense,Rent,647.0,Bank Transfer,Jaipur,Monthly rent via app,LANDLORD PAYMENT REF 84754
T10539,U049,2022-05-11,Income,Bonus,61596.0,Card,Bengaluru,Dinner at resto,WIPRO BONUS PAYOUT
T12676,U090,2020-03-12,Expense,Food,819.0,UPI,Chennai,Grocery shopping,BIG BAZAAR SUPERMARKET
T02811,U096,2019-11-07,Expense,Food,864.0,Card,Bengaluru,Paid electricity bill late,GROCERY STORE - BIG BAZAAR
T13228,U002,2020-06-23,Expense,Travel,1268.0,Card,Mumbai,,PETROL PUMP - SPICEJET
T14473,U008,2019-11-28,Expense,Food,162.0,UPI,Delhi,Uber to office,SWIGGY ORDER #17922
T09894,U010,2020-02-28,Expense,Entertainment,,Bank Transfer,Bengaluru,Salary via app,BOOKMYSHOW ORDER #49740
T10620,U028,2021-03-15,Expense,Rent,67.0,,,Salary,MONTHLY RENT PAYMENT
T13264,U170,2022-10-14,Expense,Education,871.0,Card,Jaipur,Gift,BYJU'S ONLINE COURSE
T13030,U189,2022-11-27,Expense,Utilities,746.0,Bank Transfer,Ahmedabad,Dinner at resto,ELECTRICITY BILL PAYMENT
T07551,U098,2022-05-27,Expense,Travel,1081.0,Bank Transfer,Bengaluru,,PETROL PUMP - AIR INDIA
T09952,U092,2020-03-11,Expense,Entertainment,642.0,,Ahmedabad,,NETFLIX SUBSCRIPTION
T01492,U075,2020-06-23,Expense,Travel,1386.0,Card,Pune,Monthly rent,MAKEMYTRIP HOTEL BOOKING
T07300,U148,2021-05-08,Expense,Others,52.0,Bank Transfer,Kolkata,Monthly rent,ATM WITHDRAWAL
T09773,U187,2021-05-21,Expense,Food,1307.0,Cash,Chennai,Uber to office,MORE SUPERMARKET CAFE PAYMENT
T05753,U016,2020-09-03,Income,Salary,58931.0,Cash,Delhi,Paid electricity bill,MONTHLY SALARY PAYMENT
T05115,U108,2020-11-03,Expense,Others,717.0,Cash,Bengaluru,,MISCELLANEOUS EXPENSE
T07196,U082,2021-10-14,Expense,Rent,1566.0,UPI,Bengaluru,Grocery shopping,RENT - APT 99765
T00931,U087,2022-03-04,Expense,Utilities,63.0,UPI,Delhi,Doctor visit late,INTERNET BILL - BSES FIBER
T14425,U003,2019-08-09,Expense,Others,529.0,UPI,Mumbai,Monthly rent,ATM WITHDRAWAL
T14398,U042,2022-04-06,Expense,Education,1384.0,Card,,Uber to office,COURSERA SUBSCRIPTION
T07227,U115,2021-01-07,Income,Salary,61803.0,UPI,Lucknow,Paid electricity bill,MONTHLY SALARY PAYMENT
T00165,U164,2020-03-19,Expense,Rent,898.0,Cash,Delhi,Dinner at resto via app,MONTHLY RENT PAYMENT
T10472,U020,2019-09-10,Expense,Food,1466.0,Bank Transfer,Chennai,Salary via app,RELIANCE FRESH CAFE PAYMENT
T11963,U132,2021-06-01,Income,Other Income,59591.0,Bank Transfer,Bengaluru,Grocery shopping,GIFT RECEIVED VIA APP
T05904,U079,2019-05-13,Income,Salary,48462.0,Cash,Chennai,Doctor visit via app,MONTHLY SALARY PAYMENT
T05506,U030,2022-10-10,Expense,Food,64.0,Cash,Kolkata,Doctor visit via app,GROCERY STORE - BIG BAZAAR
T04407,U057,2019-04-09,Expense,Food,77.0,Cash,Kolkata,Grocery shopping via app,NATURE'S BASKET RESTAURANT
T12811,U149,2019-06-02,Expense,Food,2454.0,Bank Transfer,Bengaluru,Grocery shopping,MORE SUPERMARKET SUPERMARKET
T14810,U041,2019-04-03,Expense,Savings,263.0,Cash,Bengaluru,Uber to office cash,SAVINGS ACCOUNT TRANSFER
T00139,U083,,Income,Other Income,48413.0,Cash,Delhi,Grocery shopping via app,GIFT RECEIVED VIA APP
T00491,U060,2020-06-21,Expense,Food,3767.0,Cash,Mumbai,Course fee,DOMINOS PIZZA ORDER
