transaction_id,user_id,date,transaction_type,category,amount,payment_mode,location,notes
T02798,U070,,Expense,Rent,1858.0,Card,Jaipur,Salary
T01821,U177,2020-04-08,Expense,Savings,838.0,Cash,Mumbai,Grocery shopping
T07226,U061,2019-12-15,Expense,Travel,251.0,Cash,Bengaluru,
T01144,U139,2020-11-05,Expense,Food,359.0,Card,Bengaluru,Dinner at resto
T05951,U156,2021-08-28,Expense,Rent,733.0,Cash,,Salary cash
T05134,U097,2019-07-16,Income,Salary,59607.0,Bank Transfer,Pune,Monthly rent
T01295,U051,2020-12-02,Expense,Food,92.0,Card,Kolkata,
T02553,U062,2020-01-16,Expense,Health,2346.0,Card,Delhi,Grocery shopping
T11623,U160,2022-07-04,Expense,Travel,1435.0,Cash,Bengaluru,Grocery shopping
T06709,U177,2022-10-05,Expense,Travel,4135.0,UPI,Pune,Netflix subscription late
T13003,U188,2019-08-08,Expense,Food,228.0,Bank Transfer,Chennai,Netflix subscription
T06059,U053,2020-09-02,Expense,Rent,1857.0,Card,Mumbai,
T07382,U047,2020-04-06,Expense,Food,8.0,Bank Transfer,Kolkata,Doctor visit
T00914,U172,2019-05-14,Expense,Others,2506.0,Card,Hyderabad,Dinner at resto
T14551,U102,2021-05-17,Expense,Food,64.0,Card,Ahmedabad,Course fee
T11693,U036,2020-10-14,Expense,Rent,565.0,Card,Bengaluru,Doctor visit
T02841,U143,2020-07-23,Expense,Entertainment,547.0,UPI,Ahmedabad,Salary
T13950,U174,2019-03-07,Expense,Food,529.0,Cash,Delhi,Gift
T00121,U100,2019-12-04,Expense,Entertainment,419.0,,Hyderabad,
T02436,U028,2019-04-02,Expense,Others,47.0,Bank Transfer,Hyderabad,Netflix subscription
T01587,U189,2019-02-05,Expense,Utilities,557.0,Card,Jaipur,Monthly rent
T06881,U061,2019-12-10,Expense,Food,1029.0,Cash,Jaipur,Grocery shopping
T04134,U047,2022-09-02,Expense,Food,244.0,Bank Transfer,Ahmedabad,Uber to office
T04514,U187,2019-10-12,Expense,Rent,11083.0,UPI,Chennai,
T00112,U071,2021-03-05,Expense,Food,882.0,UPI,Hyderabad,Gift
T14069,U059,2021-10-06,Expense,Utilities,458.0,Card,Mumbai,Uber to office late
T09439,U164,2019-11-19,Expense,Food,536.0,Card,Lucknow,Grocery shopping
T03656,U160,2022-12-16,Expense,Food,72.0,UPI,Bengaluru,Uber to office cash
T05992,U158,2019-12-21,Expense,Food,558.0,Card,Kolkata,Paid electricity bill
T03227,U064,2021-07-13,Expense,Utilities,81.0,Card,Mumbai,Course fee
T07138,U030,2020-06-29,Expense,Utilities,431.0,Card,Chennai,Doctor visit
T01245,U139,2022-09-04,Expense,Utilities,288.0,UPI,Bengaluru,Doctor visit
T07231,U176,2019-03-16,Expense,Food,429.0,Card,Lucknow,Netflix subscription
T02582,U177,2022-11-18,Expense,Food,13968.0,Bank Transfer,Lucknow,Paid electricity bill
T12426,U142,2019-08-31,Expense,Rent,682.0,Bank Transfer,Mumbai,Uber to office
T01254,U119,2022-07-25,Expense,Food,64.0,Card,Chennai,Netflix subscription
T10040,U004,2021-04-24,Expense,Rent,159.0,Bank Transfer,Bengaluru,Netflix subscription
T03620,U033,2020-04-29,Expense,Rent,412.0,Cash,,Dinner at resto
T09341,U009,2022-11-25,Expense,Food,85.0,Bank Transfer,Chennai,Paid electricity bill
T07149,U096,2019-04-08,Expense,Education,491.0,Cash,Kolkata,Netflix subscription
T14050,U175,2022-02-26,Expense,Rent,80.0,Card,Lucknow,Grocery shopping
T14836,U095,2019-11-19,Income,Other Income,70368.0,Card,Bengaluru,Salary
T13458,U092,2019-01-25,Expense,Entertainment,656.0,Card,Kolkata,Doctor visit late
T06283,U133,2020-01-20,Expense,Food,327.0,Bank Transfer,Hyderabad,Doctor visit
T12687,U006,2021-08-24,Expense,Food,666.0,Card,Kolkata,Salary
T01088,U121,2021-05-29,Income,Salary,65738.0,Card,Delhi,Grocery shopping via app
T12347,U167,2019-12-13,Expense,Food,100.0,Cash,Jaipur,
T04290,U155,2022-10-18,Expense,Entertainment,103.0,Bank Transfer,Mumbai,
T05126,U130,2020-12-02,Expense,Food,999999.0,UPI,Kolkata,Grocery shopping
T01727,U036,2019-09-10,Expense,Rent,635.0,UPI,Delhi,
T04443,U014,2021-06-25,Expense,Others,727.0,Bank Transfer,Delhi,Paid electricity bill late
T07954,U088,2019-07-11,Income,Other Income,62014.0,Bank Transfer,Pune,Gift
T09479,U185,2019-08-28,Expense,Food,106.0,Bank Transfer,Hyderabad,
T08228,U084,2019-08-09,Expense,Entertainment,4402.0,Cash,Delhi,
T03837,U108,2022-02-03,Expense,Savings,386.0,Cash,Mumbai,Dinner at resto
T03445,U129,2020-11-10,Expense,Food,115.0,Cash,Hyderabad,Dinner at resto
T04728,U045,2021-11-23,Expense,Travel,458.0,Card,Delhi,Grocery shopping
T07210,U048,2022-08-26,Expense,Travel,1324.0,Bank Transfer,Bengaluru,Course fee
T01722,U077,2022-08-17,Expense,Rent,303.0,Card,Hyderabad,Monthly rent
T13844,U143,2022-02-22,Expense,Food,622.0,Bank Transfer,Chennai,Course fee
T04100,U005,2020-04-06,Expense,Others,342.0,UPI,Hyderabad,Gift
T14842,U050,2022-03-04,Income,Salary,42219.0,UPI,Mumbai,Paid electricity bill
T11487,U137,2019-07-16,Expense,Utilities,7141.0,Cash,Jaipur,Monthly rent
T02130,U064,2020-04-14,Expense,Utilities,2976.0,Card,Chennai,Doctor visit
T00849,U127,2022-10-19,Expense,Travel,289.0,Card,Chennai,Grocery shopping cash
T11773,U176,2021-08-03,Income,Salary,74754.0,Card,Kolkata,Dinner at resto
T09825,U079,2019-01-11,Expense,Education,3182.0,Cash,Jaipur,Netflix subscription
T01395,U023,2019-04-23,Expense,Entertainment,1079.0,Bank Transfer,Ahmedabad,
T06623,U146,2021-05-23,Expense,Food,145.0,Card,Kolkata,Netflix subscription
T05644,U021,2020-06-03,Expense,Utilities,2980.0,Bank Transfer,Mumbai,Course fee
T14665,U104,2020-08-16,Expense,Rent,,Bank Transfer,Delhi,Uber to office
T14055,U136,2021-07-02,Expense,Food,1750.0,Cash,Mumbai,Uber to office
T11497,U130,2022-08-23,Expense,Education,78.0,UPI,Hyderabad,Gift
T10088,U057,2020-03-10,Expense,Rent,,Bank Transfer,Ahmedabad,Monthly rent
T09735,U042,2021-09-27,Expense,Entertainment,869.0,Bank Transfer,Pune,Netflix subscription
T00680,U167,2019-11-07,Expense,Entertainment,57.0,UPI,Mumbai,Grocery shopping
T09920,U119,2021-06-14,Expense,Rent,992.0,Cash,Hyderabad,Grocery shopping cash
T05155,U119,2020-11-04,Expense,Rent,495.0,Bank Transfer,Ahmedabad,Uber to office cash
T13198,U124,2022-04-04,Income,Salary,56393.0,Bank Transfer,Jaipur,Dinner at resto
T06586,U124,2022-04-13,Expense,Utilities,630.0,Cash,Mumbai,Monthly rent
T03812,U041,2019-03-04,Expense,Food,86.0,Bank Transfer,Delhi,Grocery shopping cash
T07218,U002,,Expense,Travel,823.0,Bank Transfer,,Monthly rent
T14311,U149,2021-09-25,Expense,Entertainment,434.0,Cash,Delhi,
T06179,U040,2020-06-10,Expense,Rent,1546.0,Card,Mumbai,Course fee
T11630,U141,2021-04-05,Expense,Food,1238.0,UPI,Ahmedabad,Dinner at resto
T03900,U133,2021-07-25,Expense,Travel,66.0,Bank Transfer,Bengaluru,Gift
T13126,U018,2020-03-13,Expense,Utilities,156.0,Card,Lucknow,Doctor visit
T10480,U124,2019-12-14,Expense,Savings,1176.0,UPI,Pune,Gift
T11708,U171,2020-11-07,Expense,Food,16.0,Card,Lucknow,
T14807,U009,2019-07-02,Expense,Food,504.0,UPI,Pune,
T00449,U102,,Expense,Food,1188.0,Cash,Bengaluru,Salary
T00208,U047,2021-06-21,Expense,Food,153.0,Cash,Jaipur,Doctor visit
T07979,U039,2020-01-29,Expense,Rent,360.0,Card,Pune,Uber to office
T06701,U153,2022-09-09,Income,Other Income,68769.0,Cash,Jaipur,Uber to office
T11299,U076,2022-05-07,Income,Other Income,53548.0,Card,Ahmedabad,Gift
T09174,U039,2020-07-03,Expense,Food,379.0,Card,Bengaluru,Gift
T05673,U035,2020-09-11,Expense,Travel,34521.0,Card,Chennai,Paid electricity bill late
T04751,U173,2022-04-05,Expense,Food,138.0,Cash,Jaipur,Grocery shopping
T07909,U165,2022-12-03,Expense,Food,348.0,Card,Lucknow,Grocery shopping
T12270,U147,2020-06-11,Expense,Food,509.0,Card,Bengaluru,Gift via app
T02981,U030,2021-12-29,Expense,Food,461.0,Bank Transfer,Jaipur,Salary
T13186,U178,2019-09-27,Income,Bonus,64161.0,Cash,Mumbai,
T08977,U036,2020-10-15,Income,Other Income,47517.0,UPI,Delhi,
T13518,U142,2022-05-30,Expense,Entertainment,1560.0,Cash,Kolkata,Grocery shopping
T06870,U127,2021-11-06,Expense,Others,175.0,,Chennai,
T14786,U011,2022-05-07,Income,Other Income,39155.0,Bank Transfer,Delhi,Grocery shopping
T05196,U055,2019-04-06,Expense,Health,55.0,Card,Kolkata,Doctor visit cash
T07596,U013,2020-02-13,Expense,Food,176.0,Bank Transfer,Jaipur,
T07299,U006,2021-12-08,Expense,Utilities,809.0,UPI,Ahmedabad,Dinner at resto
T10534,U145,2022-03-15,Expense,Rent,640.0,Cash,Chennai,Monthly rent
T08790,U058,2022-06-08,Expense,Food,76.0,Cash,Bengaluru,Salary via app
T07859,U019,2022-09-05,Expense,Food,8971.0,,Jaipur,Salary
T04068,U010,2020-12-05,Expense,Rent,97.0,Bank Transfer,,Doctor visit
T01267,U033,2019-12-20,Expense,Rent,216.0,Bank Transfer,Pune,Uber to office
T02849,U144,2020-12-05,Expense,Food,305.0,Cash,Hyderabad,
T10285,U128,2021-06-03,Expense,Health,744.0,Bank Transfer,Jaipur,Gift
T12384,U170,2020-06-22,Expense,Rent,362.0,Bank Transfer,Kolkata,ZvqWgcoQldGCNGFPLd
T06947,U167,2019-12-26,Income,Other Income,59967.0,Card,Lucknow,Paid electricity bill via app
T07378,U081,2022-02-26,Expense,Rent,668.0,Bank Transfer,Hyderabad,
T14605,U011,2019-11-16,Expense,Rent,1490.0,UPI,Hyderabad,Netflix subscription cash
T09963,U099,2022-01-21,Income,Salary,84021.0,Bank Transfer,Pune,Doctor visit
T09226,U069,2019-03-11,Expense,Rent,855.0,Card,Chennai,6kXMo8EP
T02020,U090,2020-06-24,Expense,Food,1452.0,Cash,Delhi,Monthly rent
T11862,U189,,Income,Other Income,71892.0,Bank Transfer,Kolkata,Course fee
T07293,U180,2020-11-15,Expense,Food,1415.0,UPI,Delhi,Dinner at resto
T07668,U102,2021-08-24,Expense,Rent,400.0,,Kolkata,Salary
T10181,U150,2019-06-25,Expense,Rent,1377.0,UPI,Hyderabad,Paid electricity bill
T14700,U016,2019-07-04,Expense,Food,381.0,Bank Transfer,Hyderabad,Gift
T05474,U094,2019-09-22,Expense,Others,4406.0,Card,Hyderabad,Paid electricity bill
T12456,U041,2019-10-07,Expense,Utilities,2660.0,Bank Transfer,Ahmedabad,Salary
T06654,U028,2021-06-09,Expense,Travel,2259.0,Bank Transfer,Jaipur,Dinner at resto late
T07774,U005,2022-07-17,Income,Other Income,69714.0,Bank Transfer,Chennai,Grocery shopping cash
T01586,U057,2021-07-13,Expense,Utilities,1665.0,Card,Bengaluru,Gift late
T02343,U012,2020-12-17,Expense,Entertainment,801.0,Cash,Mumbai,Paid electricity bill
T13176,U098,2021-08-25,Expense,Rent,231.0,Card,Hyderabad,Course fee
T12556,U097,2022-07-29,Income,Salary,48597.0,UPI,Mumbai,Monthly rent
T03988,U158,2019-05-15,Expense,Food,142.0,Card,Pune,Gift
T01053,U053,2019-05-04,Expense,Food,729.0,Card,Hyderabad,Monthly rent late
T11297,U104,2020-05-15,Expense,Food,1129.0,Card,Pune,Uber to office
T04534,U164,2019-07-11,Expense,Rent,228.0,UPI,Kolkata,Gift
T08391,U141,2021-02-19,Expense,Rent,111.0,Bank Transfer,Pune,Course fee
T13601,U036,2019-07-01,Expense,Travel,1457.0,Bank Transfer,Delhi,
T03050,U169,2019-09-01,Expense,Food,1700.0,Cash,Mumbai,
T12254,U133,2019-03-12,Expense,Rent,88.0,Bank Transfer,Mumbai,Gift
T09278,U176,2022-08-03,Income,Salary,64713.0,,Hyderabad,Monthly rent
T13920,U097,2021-07-12,Expense,Rent,291.0,Cash,Kolkata,Netflix subscription
T12927,U054,2022-10-14,Expense,Food,7012.0,UPI,Delhi,Netflix subscription
T06023,U007,2021-05-03,Expense,Rent,627.0,,Kolkata,Grocery shopping cash
T05697,U187,2019-07-20,Expense,Rent,337.0,Card,Kolkata,Monthly rent via app
T08959,U146,2022-06-16,Expense,Food,692.0,Card,Delhi,Uber to office
T01747,U104,2019-01-15,Expense,Food,386.0,Card,Jaipur,Course fee
T00338,U100,2019-09-17,Expense,Savings,130.0,Cash,Pune,Uber to office
T01009,U143,2022-08-06,Expense,Utilities,91.0,Cash,Pune,Netflix subscription
T12741,U145,2020-05-07,Expense,Savings,2529.0,UPI,Chennai,
T07148,U018,2019-06-05,Expense,Food,704.0,Card,Jaipur,Netflix subscription
T08815,U072,2020-10-09,Expense,Food,735.0,,Delhi,
T02075,U148,2022-09-15,Expense,Utilities,54.0,Bank Transfer,Mumbai,Dinner at resto
T06258,U007,2021-01-09,Expense,Rent,2458.0,UPI,Jaipur,Grocery shopping
T03929,U057,2022-07-14,Expense,Rent,1165.0,UPI,Mumbai,Paid electricity bill
T10845,U024,2022-05-06,Expense,Savings,1179.0,Bank Transfer,Lucknow,
T14870,U112,2019-04-06,Expense,Others,911.0,,Jaipur,Salary cash
T03066,U149,2019-06-10,Expense,Food,757.0,Card,Chennai,Netflix subscription via app
T04994,U019,2020-09-12,Expense,Food,67.0,Bank Transfer,Bengaluru,Gift
T12701,U106,2020-10-14,Expense,Rent,332.0,Cash,Chennai,Course fee
T03508,U054,2020-10-18,Expense,Travel,228.0,UPI,Delhi,Gift
T04895,U068,2022-12-29,Income,,50845.0,Cash,Jaipur,Paid electricity bill late
T10687,U113,2021-09-23,Income,Bonus,46557.0,UPI,Lucknow,Uber to office
T11256,U121,2019-06-30,Expense,Food,37.0,UPI,Delhi,Doctor visit
T07878,U067,2019-05-12,Income,Other Income,51189.0,UPI,Bengaluru,
T09972,U050,2019-05-07,Expense,Food,1124.0,Bank Transfer,Jaipur,Salary via app
T02792,U100,2021-10-24,Expense,Others,494.0,Bank Transfer,Mumbai,Salary
T02622,U114,2019-10-20,Expense,Food,1174.0,Cash,Delhi,Paid electricity bill
T10735,U143,2021-08-22,Income,Other Income,60995.0,Bank Transfer,Chennai,
T11482,U112,2022-10-03,Expense,Entertainment,434.0,Bank Transfer,Chennai,Gift
T03616,U086,2022-05-16,Income,Salary,40451.0,Cash,Mumbai,
T06482,U156,2020-11-05,Expense,Rent,6178.0,Card,Pune,Course fee cash
T01963,U045,2022-11-05,Expense,Rent,540.0,Cash,Hyderabad,Monthly rent cash
T11128,U047,2020-04-19,Expense,Savings,409.0,Bank Transfer,Chennai,Course fee
T03858,U033,2021-09-28,Expense,Travel,581.0,UPI,Lucknow,Salary
T10545,U142,2021-04-10,Income,Other Income,66222.0,Cash,Kolkata,Doctor visit via app
T07740,U102,2022-12-01,Income,Bonus,61232.0,,Chennai,Gift
T11070,U074,2022-08-29,Expense,Food,1013.0,UPI,Mumbai,Gift late
T07727,U082,2022-04-06,Expense,Food,362.0,Card,Chennai,Grocery shopping
T10243,U028,2022-11-26,Expense,Utilities,306.0,Card,Kolkata,Netflix subscription
T04061,U191,2022-02-08,Expense,Utilities,632.0,Bank Transfer,Mumbai,Doctor visit
T14962,U159,2022-02-11,Income,Salary,60374.0,UPI,Chennai,Uber to office late
T04609,U078,2019-02-11,Expense,Travel,113.0,Cash,Lucknow,Salary
T11804,U059,2019-11-22,Expense,Utilities,1567.0,Cash,Delhi,Monthly rent
T10935,U167,2022-03-20,Expense,Education,548.0,Bank Transfer,Lucknow,Course fee
T03943,U022,2019-06-27,Income,Other Income,59780.0,Card,Mumbai,
T05182,U061,2021-06-13,Expense,Rent,697.0,UPI,Bengaluru,Netflix subscription
T10021,U120,2019-04-02,Income,Salary,71419.0,Bank Transfer,Lucknow,Monthly rent
T09801,U083,2020-11-24,Expense,Education,2037.0,UPI,Ahmedabad,Salary
T13519,U139,2020-02-13,Expense,Entertainment,1138.0,Cash,Kolkata,Gift
T06844,U058,2021-09-29,Income,Salary,68377.0,Cash,Jaipur,Gift
T12723,U009,2020-06-11,Expense,Entertainment,1199.0,Bank Transfer,Pune,Gift late
T08884,U144,2020-01-31,Expense,Rent,338.0,Cash,Lucknow,Uber to office
T07893,U138,2019-07-28,Expense,Rent,896.0,Bank Transfer,Jaipur,Grocery shopping
T01456,U174,2021-06-12,Expense,Rent,758.0,UPI,Mumbai,
T07006,U111,2019-05-18,Expense,Others,106.0,Bank Transfer,Mumbai,Dinner at resto
T05013,U098,2022-05-19,Expense,Travel,2648.0,Card,Chennai,wiWqLlET
T13270,U159,2019-08-30,Expense,Food,803.0,Bank Transfer,Delhi,Paid electricity bill via app
T07343,U054,2020-12-01,Expense,Utilities,2072.0,Bank Transfer,Chennai,Grocery shopping
T03979,U101,2020-05-05,Expense,Rent,226.0,Card,Mumbai,Doctor visit
T02988,U097,2020-02-11,Expense,Food,4655.0,Bank Transfer,Chennai,Course fee
T03440,U039,2020-02-22,Expense,Food,1399.0,Cash,Hyderabad,
T02027,U117,2022-05-31,Income,Salary,47885.0,Card,Kolkata,Monthly rent
T11507,U065,2019-05-13,Expense,Food,3935.0,Cash,Ahmedabad,
T06905,U048,2019-06-06,Expense,Utilities,96.0,Card,Bengaluru,Paid electricity bill late
T01601,U145,,Income,Bonus,81672.0,Card,Pune,Uber to office
T02013,U052,2022-09-09,Expense,Others,87.0,Bank Transfer,Hyderabad,Doctor visit
T10713,U134,2022-03-17,Expense,Travel,103.0,UPI,Chennai,Grocery shopping
T03342,U139,2020-09-18,Expense,Food,154.0,Cash,Pune,
T10217,U092,2019-02-05,Expense,Food,64.0,Card,Lucknow,Gift late
T06673,U021,2022-04-20,Income,Other Income,65567.0,Bank Transfer,Jaipur,acVPDwaud
T04434,U098,2020-06-02,Expense,Food,487.0,Cash,Pune,Paid electricity bill
T10355,U077,2020-08-05,Expense,Rent,148.0,Cash,Ahmedabad,Monthly rent
T11162,U123,2019-10-29,Expense,Rent,82.0,UPI,Ahmedabad,Uber to office
T11422,U116,2021-02-23,Income,Other Income,51069.0,Bank Transfer,Hyderabad,
T00799,U131,2020-08-17,Expense,Food,171.0,Cash,Hyderabad,Dinner at resto
T05617,U078,2021-05-22,Expense,Utilities,355.0,UPI,Mumbai,Gift
T05231,U192,2022-06-22,Expense,Food,190.0,Bank Transfer,Mumbai,Salary late
T14764,U099,2021-07-28,Expense,Rent,517.0,Bank Transfer,Chennai,
T04109,U134,2022-11-13,Expense,Rent,126.0,Bank Transfer,Pune,Course fee
T09503,U080,2022-11-27,Income,Other Income,72315.0,UPI,Chennai,Doctor visit
T14483,U136,2021-10-06,Income,Salary,61233.0,Bank Transfer,Bengaluru,Dinner at resto
T09948,U126,2019-08-08,Expense,Education,844.0,UPI,Kolkata,Grocery shopping via app
T11251,U013,2019-08-22,Expense,Food,870.0,UPI,Lucknow,Course fee
T12617,U073,2022-05-05,Expense,Food,415.0,Bank Transfer,Hyderabad,Course fee
T03630,U020,2021-02-20,Expense,Food,216.0,Cash,Hyderabad,Paid electricity bill late
T03673,U152,2022-08-13,Expense,Utilities,556.0,UPI,Hyderabad,Dinner at resto
T01413,U095,2020-07-14,Expense,Rent,299.0,UPI,Mumbai,
T12755,U021,2021-02-10,Expense,Rent,960.0,Card,Chennai,Salary
T06382,U080,2022-05-30,Expense,Food,6218.0,Card,,Grocery shopping
T10566,U140,2022-05-07,Expense,Food,74.0,UPI,Ahmedabad,Paid electricity bill
T14795,U173,2022-06-01,Expense,Rent,36.0,Bank Transfer,Bengaluru,Paid electricity bill late
T07048,U128,2019-08-12,Expense,Travel,303.0,Cash,Mumbai,Grocery shopping
T06285,U163,2020-05-01,Expense,Travel,858.0,UPI,Ahmedabad,Dinner at resto
T01675,U157,2022-06-13,Expense,Utilities,235.0,Card,Bengaluru,Doctor visit
T13628,U082,2022-09-12,Expense,Others,82.0,Card,Delhi,Course fee late
T14844,U166,,Expense,Food,399.0,Bank Transfer,Ahmedabad,Grocery shopping
T05067,U107,2019-05-08,Expense,Rent,2916.0,Card,Delhi,
T01262,U129,2021-02-09,Expense,Food,543.0,Bank Transfer,Hyderabad,Uber to office
T05394,U078,2022-05-12,Expense,Rent,297.0,UPI,Bengaluru,Monthly rent
T09011,U175,2019-02-06,Expense,Food,165.0,UPI,Mumbai,Grocery shopping
T10095,U020,2021-03-06,Expense,Food,387.0,UPI,Hyderabad,Uber to office
T03552,U141,2021-05-17,Expense,Travel,156.0,Bank Transfer,,Netflix subscription
T07911,U064,2022-12-17,Expense,Travel,2049.0,Card,Mumbai,Gift
T02212,U165,2019-02-06,Expense,Rent,119.0,Cash,Delhi,Paid electricity bill via app
T02168,U116,2020-10-09,Expense,Food,672.0,UPI,Bengaluru,Netflix subscription
T10268,U105,2020-06-06,Income,Salary,65303.0,Card,Pune,Course fee via app
T12525,U077,2020-08-15,Income,Other Income,48436.0,Cash,Pune,
T14304,U142,2022-03-11,Expense,Rent,596.0,Bank Transfer,Mumbai,Uber to office
T13238,U189,2020-05-04,Income,Bonus,75799.0,Card,Bengaluru,Monthly rent
T12480,U053,2021-12-13,Expense,Food,135.0,Cash,Pune,Grocery shopping
T11655,U070,2019-07-22,Expense,Utilities,1289.0,UPI,Lucknow,Uber to office
T04321,U032,2020-09-28,Expense,Rent,132.0,Bank Transfer,Hyderabad,Netflix subscription cash
T04316,U143,2022-10-18,Expense,Rent,149.0,Cash,Bengaluru,
T10863,U094,2021-04-05,Expense,Entertainment,152.0,Card,Delhi,Dinner at resto
T09514,U106,2019-04-15,Expense,Education,243.0,Cash,Lucknow,Grocery shopping
T04866,U180,2022-01-02,Income,Salary,20170.0,UPI,Hyderabad,Monthly rent
T01563,U053,2021-07-19,Expense,Rent,2359.0,UPI,,
T05486,U088,2021-02-01,Expense,Travel,1677.0,Card,Chennai,Salary
T12207,U042,2020-05-24,Expense,Travel,1152.0,Cash,Bengaluru,
T12240,U125,2021-03-10,Expense,Others,195.0,UPI,Chennai,Uber to office
T03463,U190,2019-05-03,Expense,Travel,442.0,Bank Transfer,Delhi,Uber to office
T02498,U002,2022-02-25,Expense,Food,82.0,UPI,Bengaluru,Course fee
T07059,U190,2020-11-20,Expense,Rent,3472.0,UPI,Jaipur,Doctor visit via app
T01559,U122,2021-08-27,Expense,Rent,4595.0,Bank Transfer,Jaipur,Gift
T13426,U033,2019-04-11,Expense,Rent,1511.0,Cash,Hyderabad,Salary
T11136,U033,2019-11-18,Expense,Rent,3030.0,Cash,Ahmedabad,Salary
T08506,U012,2022-11-29,Expense,Food,414.0,UPI,Mumbai,Salary
T13039,U127,2021-09-17,Income,Salary,68045.0,Card,Mumbai,Netflix subscription
T06217,U035,2022-05-26,Expense,Utilities,80.0,UPI,Delhi,Salary
T11689,U190,2019-03-10,Expense,Rent,126.0,Card,Pune,Paid electricity bill
T11037,U133,2021-03-02,Expense,Rent,327.0,Bank Transfer,Chennai,Doctor visit
T10097,U101,2021-07-21,Expense,Entertainment,2582.0,UPI,Delhi,Doctor visit
T10644,U140,2019-06-14,Income,Salary,91657.0,UPI,Delhi,Course fee
T01227,U159,2019-03-26,Expense,Rent,206.0,Card,Hyderabad,Monthly rent
T13300,U051,2022-12-10,Income,Salary,53533.0,UPI,Jaipur,Grocery shopping
T13043,U010,2022-05-12,Expense,Food,-552.0,Card,Jaipur,Salary
T02609,U171,2021-06-11,Expense,Utilities,57.0,Cash,Hyderabad,
T12531,U033,2021-05-17,Expense,Entertainment,254.0,UPI,Kolkata,Salary
T08635,U042,2021-04-17,Expense,Food,756.0,Bank Transfer,Lucknow,
T00127,U129,2019-08-06,Expense,Entertainment,523.0,Card,Lucknow,Netflix subscription
T03520,U079,2020-01-22,Expense,Rent,457.0,Card,Delhi,Doctor visit
T13346,U150,2020-06-22,Expense,Entertainment,211.0,Card,Kolkata,Doctor visit
T01960,U170,2019-10-09,Expense,Travel,2122.0,Card,Delhi,
T11277,U075,2019-06-01,Expense,Food,135.0,Cash,Jaipur,Salary
T03021,U167,2020-10-24,Expense,Rent,9452.0,Bank Transfer,Lucknow,
T01710,U107,2019-03-23,Expense,Rent,234.0,Cash,Hyderabad,Grocery shopping
T08371,U040,2022-11-06,Income,Bonus,58486.0,Cash,Hyderabad,
T02419,U132,2019-04-06,Expense,Rent,127.0,Bank Transfer,Chennai,Course fee
T09465,U125,2021-03-27,Expense,Entertainment,80.0,Bank Transfer,Hyderabad,Salary late
T08890,U141,2019-01-13,Expense,Rent,229.0,Card,,
T10695,U067,2020-05-08,Expense,Travel,441.0,Cash,Pune,Course fee
T01439,U142,2021-07-07,Expense,Utilities,8.0,Card,Kolkata,Paid electricity bill
T07630,U150,2020-08-31,Expense,Food,586.0,Bank Transfer,Ahmedabad,Course fee
T05687,U059,2019-11-23,Expense,Rent,712.0,Cash,Bengaluru,Doctor visit
T14833,U072,2020-11-14,Expense,Food,1469.0,Card,Ahmedabad,Monthly rent
T12474,U161,2021-07-22,Income,Salary,66769.0,Bank Transfer,Lucknow,Monthly rent cash
T11571,U118,2019-02-27,Expense,Travel,524.0,Card,Mumbai,Course fee
T00172,U064,2022-03-02,Expense,Travel,4220.0,UPI,Pune,Gift
T08740,U118,2022-03-25,Expense,Rent,146.0,,Kolkata,Gift
T06712,U023,2021-09-26,Expense,Food,3045.0,Cash,Lucknow,
T04603,U106,2021-08-20,Expense,Rent,2927.0,Cash,Jaipur,Grocery shopping via app
T05605,U103,2021-12-05,Expense,Food,398.0,Card,Hyderabad,Course fee
T14612,U141,2022-08-02,Expense,Food,999999.0,Card,Ahmedabad,Course fee
T14454,U095,2022-09-26,Expense,Education,544.0,Card,Ahmedabad,
T03515,U154,2022-06-27,Expense,Savings,300.0,UPI,,Grocery shopping
T12052,U063,2022-07-21,Expense,Travel,674.0,Cash,Hyderabad,Course fee
T06600,U104,2019-12-06,Income,Salary,61311.0,Card,Hyderabad,Dinner at resto
T00251,U028,2019-01-06,Expense,Rent,1166.0,Bank Transfer,Mumbai,Grocery shopping late
T09860,U144,2022-09-26,Expense,Utilities,142.0,Card,Mumbai,
T09012,U192,2019-03-02,Expense,Travel,206.0,Cash,Chennai,Uber to office
T07171,U006,2021-08-11,Expense,Food,417.0,,Mumbai,Paid electricity bill late
T02090,U143,2021-08-17,Expense,Rent,1917.0,UPI,Mumbai,Uber to office
T04145,U068,2021-10-27,Expense,Food,1623.0,Card,Jaipur,
T03971,U003,2020-01-22,Expense,Entertainment,448.0,UPI,Ahmedabad,Monthly rent
T01612,U052,2019-04-25,Expense,Savings,77.0,Bank Transfer,Pune,Course fee
T14587,U090,2020-01-17,Expense,Rent,183.0,Cash,Ahmedabad,Paid electricity bill
T06185,U094,2022-12-24,Expense,Others,309.0,Cash,Mumbai,
T09657,U029,2020-04-25,Expense,Utilities,1269.0,Bank Transfer,Ahmedabad,Doctor visit
T05732,U127,2021-09-26,Expense,Entertainment,95.0,UPI,Chennai,Paid electricity bill
T08805,U099,2022-05-06,Income,Salary,33483.0,,Chennai,Monthly rent late
T08236,U065,2019-04-21,Expense,Entertainment,1044.0,Bank Transfer,Delhi,uZDfGlvSVE
T02115,U137,2021-04-18,Expense,Rent,312.0,Bank Transfer,,Monthly rent
T02201,U016,2022-10-24,Expense,Health,28.0,,Pune,Salary
